text,true_label,pred_label
"thức ăn chất lượng - Bún Bò ngon, nhiều đồ ăn.",2,2
vị trí tổng quát - Chỗ này thì xa lắc xa lơ tính từ nhà của tất cả mọi người.,0,1
"đồ uống chất lượng Trà Xanh Freeze thì chuẩn vị matcha, đối với mình thì hơi nhạt nhưng tương đối là ổn.",1,2
"thức ăn chất lượng - Pescatora là pizza hải sản, hải sản tươi ngon ăn giòn sần sật.",2,2
nhà hàng tổng quát Nhất định sẽ tới lần nữa để thưởng thức các món khác.,2,2
"đồ uống chất lượng Nước uống ngon, flan cũng ngon luôn.",2,2
"đồ uống chất lượng Sau đó sẽ đọng lại ngay vị béo và thơm đặc trưng của nước cốt dừa sau đó ngay, khá ngon, không quá đắng lắm so với ly trà lài, hợp với các bạn không quen uống trà đậm nha ☺️☺️.",2,2
"đồ uống loại Sau đó sẽ đọng lại ngay vị béo và thơm đặc trưng của nước cốt dừa sau đó ngay, khá ngon, không quá đắng lắm so với ly trà lài, hợp với các bạn không quen uống trà đậm nha ☺️☺️.",1,2
nhà hàng điều khoản khác Vừa vàoquán đập vào mắt là cả tủ nước ép này rồi.,2,1
thức ăn loại Sắp có bánh mới vị dâu với 1 cái vị gì đó không nhớ nữa :)).,2,2
"thức ăn loại - Các món ở đây đặc sắc nhất là sốt cajun, phô mai, vị sốt phô mai ở đây rất đặc biệt, hiếm khi thấy các quán bình dân bán, ngoài ra các món ăn đa dạng với nhiều cách ướp, chế biến khác nhau( nhiều tuỳ chọn).",2,2
"thức ăn chất lượng - Các món ở đây đặc sắc nhất là sốt cajun, phô mai, vị sốt phô mai ở đây rất đặc biệt, hiếm khi thấy các quán bình dân bán, ngoài ra các món ăn đa dạng với nhiều cách ướp, chế biến khác nhau( nhiều tuỳ chọn).",2,2
"thức ăn chất lượng Bánh mì làm ngon lắm kìa, phô mai ngập tràn luôn, ăn mà thích lắm luôn, 1 ổ như vậy thì chỉ có 130k thôi, vừa rẻ vừa ngon nữa.",2,2
"thức ăn loại Bánh mì làm ngon lắm kìa, phô mai ngập tràn luôn, ăn mà thích lắm luôn, 1 ổ như vậy thì chỉ có 130k thôi, vừa rẻ vừa ngon nữa.",2,2
"thức ăn giá tiền Bánh mì làm ngon lắm kìa, phô mai ngập tràn luôn, ăn mà thích lắm luôn, 1 ổ như vậy thì chỉ có 130k thôi, vừa rẻ vừa ngon nữa.",2,2
đồ uống chất lượng Rose tea có phần váng sữa khá ngon.,2,2
thức ăn loại Thích nhất sashimi cá hồi và cá ngừ.,2,1
đồ uống chất lượng Kiểu dạng vị đào và sữa chua ngậy ngậy.,1,2
đồ uống loại Kiểu dạng vị đào và sữa chua ngậy ngậy.,1,1
nhà hàng giá tiền Và giá cả thì hạt dẻ.,2,2
nhà hàng tổng quát Nhưng nói chung là ngon :3,2,2
không gian tổng quát Điểm trừ duy nhất là ko gian hơi tối( vì dùng loại đèn vàng) rất khó cho mình sống ảo :((((.,0,0
nhà hàng điều khoản khác Độc cái có vụ order món bằng bộ đàm !,2,2
"thức ăn chất lượng Soup thì mình chỉ kêu lần đầu tới quán và say goodbye luôn, có lẽ nón soup ở đây không phù hop với mình ☺️.",0,1
thức ăn loại Mì Ý ngon nhưng hơi ít.,0,0
thức ăn chất lượng Mì Ý ngon nhưng hơi ít.,2,2
"thức ăn chất lượng Lẩu thái nước chua cay ngon, đĩa nhân đầy đặn có ngao, thanh cua, viên cá, mực, 6 tôm.",2,2
"thức ăn loại Lẩu thái nước chua cay ngon, đĩa nhân đầy đặn có ngao, thanh cua, viên cá, mực, 6 tôm.",2,1
nhà hàng giá tiền Giá cũng rất rẻ.,2,2
nhà hàng tổng quát Tất cả mọi thứ đều ok như bao quán cafe khác trừ bánh quá dở !,2,0
thức ăn chất lượng Tất cả mọi thứ đều ok như bao quán cafe khác trừ bánh quá dở !,0,1
phục vụ tổng quát Đợi hơn 30p vẫn ko có.,0,0
"thức ăn giá tiền Gọi 2 phần mì cay bò, giá 42 k / phần nước mì ngon, chuẩn vị nhưng gọi là mì cay bò mà lại chỉ có 2 miếng thịt bò.",1,1
"thức ăn chất lượng Gọi 2 phần mì cay bò, giá 42 k / phần nước mì ngon, chuẩn vị nhưng gọi là mì cay bò mà lại chỉ có 2 miếng thịt bò.",2,2
"thức ăn loại Gọi 2 phần mì cay bò, giá 42 k / phần nước mì ngon, chuẩn vị nhưng gọi là mì cay bò mà lại chỉ có 2 miếng thịt bò.",0,1
thức ăn loại Bánh trắng trắng kia là mochi.,1,1
"không gian tổng quát Chỗ order nhỏ, nhìn chật chội.",0,0
nhà hàng tổng quát Ở đây rất phù hợp để vừa làm việc nhóm hoặc tụ tập bạn bè chơi nói chuyện.,2,2
"nhà hàng tổng quát Nhưng thôi, ngon là được :)).",2,2
"thức ăn loại Bánh bao, bánh ca dé ở đây rất ngon nha các bạn, nhân hơi bị bén luôn mà chưa bao giờ mình đánh giá thấp an toàn vệ sinh thực phẩm ở đây hết :)).",1,0
"thức ăn chất lượng Bánh bao, bánh ca dé ở đây rất ngon nha các bạn, nhân hơi bị bén luôn mà chưa bao giờ mình đánh giá thấp an toàn vệ sinh thực phẩm ở đây hết :)).",2,2
thức ăn chất lượng Salad ở đây cũng rất ngon.,2,2
thức ăn chất lượng Món phô mai chiên thì mình ăn thấy hơi mặn chút nhưng nhân thịt và phô mai bên trong ăn thấy khá ngon.,2,2
thức ăn loại Món phô mai chiên thì mình ăn thấy hơi mặn chút nhưng nhân thịt và phô mai bên trong ăn thấy khá ngon.,1,1
nhà hàng giá tiền Giá cũng phải chăng so với chất lượng nhu vậy.,2,2
không gian tổng quát Có nhiều chỗ để ngồi cho làm việc hoặc tám chuyện.,2,1
"thức ăn chất lượng Đồ ăn ngon, tẩm ướt nhẹ nhàng, phù hợp với mọi khẩu vị của nhiều người.",2,2
"thức ăn chất lượng Cơm lắc với kimbap ngon, đáng để thử.",2,2
"thức ăn loại Cơm lắc với kimbap ngon, đáng để thử.",1,1
"đồ uống chất lượng Cốc của mình uống đã dặn trước là giảm đường rồi nên không bị ngọt quá, khá vừa vặn.",2,2
"không gian tổng quát Không gian:lãng mạn, sang trọng, ấm cúng, 2 lầu, ghế ngồi sofa thoải mái.",2,2
"nhà hàng điều khoản khác Không gian:lãng mạn, sang trọng, ấm cúng, 2 lầu, ghế ngồi sofa thoải mái.",2,2
"nhà hàng điều khoản khác Điểm cộng là gửi xe nắng nóng đã có bạt che, mỗi xe một cái hơi bị hịn.",2,0
thức ăn chất lượng Lẩu ngon giá vỉa hè.,2,2
thức ăn giá tiền Lẩu ngon giá vỉa hè.,2,1
"không gian tổng quát Nhưng không gian ở đaay chật chội nhìn lụp xụp sao á, bàn ghế thì cũ.",0,0
"nhà hàng điều khoản khác Nhưng không gian ở đaay chật chội nhìn lụp xụp sao á, bàn ghế thì cũ.",0,0
"không gian tổng quát Về không gian:miễn bàn, sống ảo không ai bằng luôn.",2,2
phục vụ tổng quát Chủ quán dễ thương.,2,2
"thức ăn chất lượng - Cabonara Spaghetti:Vừa miệng, thơm và béo, nói chung rất vừa ý mình.",2,2
nhà hàng tổng quát Nên đi không:Chắc chắn rồi.,2,0
thức ăn loại Suất của mình là thịt quay mà lại thiếu bì giòn đúng là thảm hoạ :))).,0,2
"vị trí tổng quát Chi nhánh này đông do nằm ngay khu trung tâm, chưa kể có lầu mà không gian rộng, nhiều chỗ ngồi.",2,1
"không gian tổng quát Chi nhánh này đông do nằm ngay khu trung tâm, chưa kể có lầu mà không gian rộng, nhiều chỗ ngồi.",2,2
"nhà hàng tổng quát Chi nhánh này đông do nằm ngay khu trung tâm, chưa kể có lầu mà không gian rộng, nhiều chỗ ngồi.",1,1
"nhà hàng tổng quát Nhưng lúc nào minh toi quan cũng đông, được cái phục vụ món rất nhanh.",2,2
"phục vụ tổng quát Nhưng lúc nào minh toi quan cũng đông, được cái phục vụ món rất nhanh.",2,2
"nhà hàng tổng quát Lúc mình ghé hơi chập tối, quán nhỏ nhưng khách quá trời đông.",2,1
"không gian tổng quát Lúc mình ghé hơi chập tối, quán nhỏ nhưng khách quá trời đông.",0,0
"thức ăn chất lượng Mình thấy mn khen toast quá, để bữa nào đi ăn thử:> > hí hí.",2,2
thức ăn loại Mình chắc chắn sẽ quay lại Pep vì 2 món Salad hoa quả và mỳ Ý sốt BBQ.,2,1
nhà hàng tổng quát Mình chắc chắn sẽ quay lại Pep vì 2 món Salad hoa quả và mỳ Ý sốt BBQ.,2,1
phục vụ tổng quát có dịch vụ deli nữa nên khỏi phải ra đường mua nắng noi.,2,2
"thức ăn chất lượng Salad trộn cũng ok lắm nè, chua chua đỡ ngán.",2,2
"thức ăn chất lượng MÌnh nghĩ quán làm sẵn, khi kêu là quán bỏ microwave nên dở vô cùng.",0,0
"thức ăn loại Mình thích sốt mayonnaise hơn cà chua, sốt cà chua chua quá 😂😂 mà mình lại k thích chua nữa.",1,1
"thức ăn chất lượng Mình thích sốt mayonnaise hơn cà chua, sốt cà chua chua quá 😂😂 mà mình lại k thích chua nữa.",0,1
"thức ăn loại Cơm cánh gà chiên nước mắm:Quán dùng dầu chiên gà giòn để chiên cánh gà, nên món cánh gà toàn mùi( ngũ vị hương), ko ngon.",1,1
"thức ăn chất lượng Cơm cánh gà chiên nước mắm:Quán dùng dầu chiên gà giòn để chiên cánh gà, nên món cánh gà toàn mùi( ngũ vị hương), ko ngon.",0,1
thức ăn giá tiền Mình đi 2 ng ăn hết 524k.,1,1
"thức ăn loại 🔸Đồ ăn:Mình đi 2 người, order 1 Mì cay đùi gà cấp 1, 1 Mì cay bạch thuộc cấp 2, 1 Takoyaki, 1 Gimbab, Trà Đào với Trà Sữa gọi free.",1,1
"đồ uống loại 🔸Đồ ăn:Mình đi 2 người, order 1 Mì cay đùi gà cấp 1, 1 Mì cay bạch thuộc cấp 2, 1 Takoyaki, 1 Gimbab, Trà Đào với Trà Sữa gọi free.",1,1
"đồ uống chất lượng Nước uống cũng k đặc sắc, lần đầu mình gọi mojitto ma vị dâu tây, lần 2 gọi nước cam và xoài, có điều nước cam khá chua.",0,0
"đồ uống loại Nước uống cũng k đặc sắc, lần đầu mình gọi mojitto ma vị dâu tây, lần 2 gọi nước cam và xoài, có điều nước cam khá chua.",1,0
thức ăn chất lượng Các món xào hơi ngậm mỡ.,0,0
không gian tổng quát Quán tuy không quá rộng nhưng theo mình tương đối thông thoáng với cả sạch sẽ( thấy nhân viên lau dọn liên tục).,2,2
"thức ăn chất lượng Mình cực thích ăn bún bò, ở đây nấu ngon, đậm đà, thêm nhiều ớt cay cay nữa là bá chay luônnn😍😍😍.",2,2
"thức ăn loại Mình cực thích ăn bún bò, ở đây nấu ngon, đậm đà, thêm nhiều ớt cay cay nữa là bá chay luônnn😍😍😍.",2,2
phục vụ tổng quát Đồ hộp ăn thừa cũng được nhân viên dọn sạch sẽ.,2,2
"thức ăn chất lượng Bánh của quán rất ngon, lần nào ăn cũng hài lòng, nước uống cũng ngon.",2,2
"đồ uống chất lượng Bánh của quán rất ngon, lần nào ăn cũng hài lòng, nước uống cũng ngon.",2,2
"thức ăn chất lượng Bánh toast dùng phô mai con bò cười, trên mặt có hạt gì mình không biết, ăn chung với kem vani, ba thứ mix lại ăn ngon vô cùng, xử bánh trong vòng 1p30 haha.",2,2
"thức ăn loại Bánh toast dùng phô mai con bò cười, trên mặt có hạt gì mình không biết, ăn chung với kem vani, ba thứ mix lại ăn ngon vô cùng, xử bánh trong vòng 1p30 haha.",2,2
nhà hàng giá tiền Giá của quán với mặt bằng chung là khá rẻ.,2,2
"đồ uống loại Về món thì mình uống collagen tươi, vị hơi lạ xí, nên thử 1 lần, quán có mấy góc sống ảo cũng khá ổn, vào đây mấy lần, nhỏ bạn có mấy pic để đời rất khá.",2,1
"đồ uống chất lượng Về món thì mình uống collagen tươi, vị hơi lạ xí, nên thử 1 lần, quán có mấy góc sống ảo cũng khá ổn, vào đây mấy lần, nhỏ bạn có mấy pic để đời rất khá.",2,1
"không gian tổng quát Về món thì mình uống collagen tươi, vị hơi lạ xí, nên thử 1 lần, quán có mấy góc sống ảo cũng khá ổn, vào đây mấy lần, nhỏ bạn có mấy pic để đời rất khá.",2,1
"nhà hàng tổng quát Thích hợp ăn sang trọng, đãi khách, buffet.",2,2
"phục vụ tổng quát Lúc đó đông khoảng chục người thôi nhưng nhân viên thái độ khó chịu, cáu gắt.",0,0
"thức ăn chất lượng Starter là bông lan trứng muối m thấy hơi khô, trứng hơi cứng.",0,0
không gian tổng quát Không gian ở đây rất đẹp và tiện nghi.,2,2
"thức ăn loại Đến với quán mình hay ăn các loại dểt như:bánh toast, bing su.",1,1
thức ăn giá tiền Gọi thêm 2 kem va ni 3k 1 cây.,1,1
"thức ăn chất lượng Với giá 79k thấy cũng ko rẻ gì í, ăn ớn và ko ngon thì có ăn được bao nhiêu đâu, ko quay lại và chả buồn chụp ảnh.",0,0
"nhà hàng giá tiền Với giá 79k thấy cũng ko rẻ gì í, ăn ớn và ko ngon thì có ăn được bao nhiêu đâu, ko quay lại và chả buồn chụp ảnh.",1,1
nhà hàng tổng quát Phải nói là hôm đấy cực kỳ đông.,2,2
phục vụ tổng quát Nhân viên nhanh nhẹn có cả hội trường vừa ăn vừa hát rất hay.,2,2
nhà hàng điều khoản khác Nhân viên nhanh nhẹn có cả hội trường vừa ăn vừa hát rất hay.,2,2
thức ăn giá tiền 🌸 Gia ca:Saturday burger sz S( 98k).,1,1
phục vụ tổng quát Nhân viên thân thiện từ giữ xe cho đến mấy bạn phục vụ.,2,2
"không gian tổng quát Góp ý là quán( nếu được) nên lạnh thêm xíu, không thấy lạnh cho lắm, ăn mà thấy hơi nóng nóng.",0,0
phục vụ tổng quát Nhân viên tư vấn mình rất tốt tuy nhiên giọng hơi khó nghe.,2,2
"thức ăn loại Thịt bò cũng ngon, hải sản ăn cũng ok, nước chấm cũng hợp khẩu vị của mình.",1,2
"thức ăn chất lượng Thịt bò cũng ngon, hải sản ăn cũng ok, nước chấm cũng hợp khẩu vị của mình.",2,2
"phục vụ tổng quát Nhân viên dễ thương, phục vụ nhanh.",2,2
thức ăn chất lượng Nước mì vị khá ngon.,2,2
nhà hàng giá tiền 90k hay sao đó mình cũng ko nhớ nốt.,1,1
"thức ăn chất lượng Vịt quay rất ngon, lợn quay thì bình thường, khoai môn chiên thì dở.",1,2
"thức ăn loại Vịt quay rất ngon, lợn quay thì bình thường, khoai môn chiên thì dở.",1,1
"thức ăn loại Bánh mì ăn khá ngon, giòn, nhiều thịt nhưng vẫn hơi mặn.",2,2
"thức ăn chất lượng Bánh mì ăn khá ngon, giòn, nhiều thịt nhưng vẫn hơi mặn.",2,2
"vị trí tổng quát Quán KFC nằm ngay trong siêu thị Big C, vừa đi vào là sẽ thấy liền.",2,1
