text,polarity
"Đồ mang về chi khách đầy đủ từ nc dùng, bánh canh, hộp, rau sống, đũa, chanh ớt vs cả khăn ướt nữa. nhà hàng điều khoản khác",2
"Một mình nó nằm trên đĩa trông trơ trọi vãi, có hạt rắc decor các thứ nhưng trông vẫn ko liên quan. thức ăn loại",0
"Trà Alisan Gongcha thì uống như trà sữa, có lớp Gongcha Milk Foam mặn mặn, béo béo là ngon, với thạch trái cây nữa. đồ uống chất lượng",2
"Trà Alisan Gongcha thì uống như trà sữa, có lớp Gongcha Milk Foam mặn mặn, béo béo là ngon, với thạch trái cây nữa. đồ uống loại",1
Món ăn:- Toast trà xanh:cá nhân mình thấy đây là toast ngon nhất của đen đá vì bánh nướng mật ong giòn và thơm đang nóng ăn chung với kem matcha ko quá ngọt và whip hơi béo cực kì ngon 👍👍👍. thức ăn chất lượng,2
Món ăn:- Toast trà xanh:cá nhân mình thấy đây là toast ngon nhất của đen đá vì bánh nướng mật ong giòn và thơm đang nóng ăn chung với kem matcha ko quá ngọt và whip hơi béo cực kì ngon 👍👍👍. thức ăn loại,2
Hàu nướng ăn cũng được. thức ăn chất lượng,1
Mà nv đưa lịch sự nhẹ nhàng. phục vụ tổng quát,2
Có thẻ thành viên giảm 5% nữa. nhà hàng điều khoản khác,1
"Mùa thu nhìn chếch sang bên kia đường lại thấy lá phượng bay tá lả, cũng hay hay và lãng mạn lắm. không gian tổng quát",2
Pizza bình thường không ngon 😢. thức ăn chất lượng,1
"Thấy gà mới cũng hấp dẫn nhưng sợ combo ăn ko nổi nên mình gọi phần mỳ Ý loại mới ra( thịt gà viên), gà Okko gì đó( có rắc cá phía trên), phần cơm thịt gà xiên & 2 ly nước ngọt. thức ăn loại",2
Đồ ăn ngon giá hợp lý. thức ăn chất lượng,2
Đồ ăn ngon giá hợp lý. thức ăn giá tiền,2
"Quán nằm trên con đường đẹp, yên tĩnh, không gian quán mang phong cách tây, ấm cúng, có bàn bên ngoài, bên trong có máy lạnh, mình chọn bên ngoài cho thoáng mát, do hôm nay cũng mát mẻ. vị trí tổng quát",2
"Quán nằm trên con đường đẹp, yên tĩnh, không gian quán mang phong cách tây, ấm cúng, có bàn bên ngoài, bên trong có máy lạnh, mình chọn bên ngoài cho thoáng mát, do hôm nay cũng mát mẻ. không gian tổng quát",2
"Quán nằm trên con đường đẹp, yên tĩnh, không gian quán mang phong cách tây, ấm cúng, có bàn bên ngoài, bên trong có máy lạnh, mình chọn bên ngoài cho thoáng mát, do hôm nay cũng mát mẻ. nhà hàng điều khoản khác",1
"1 hộp 8 bánh giá là 1,2 triệu, tính ra cũng 150 k / cái đó. thức ăn giá tiền",1
"Đợt này bánh xèo không ngon như lần đầu tiên ăn hồi trưa, không cắn ngập nhân như trước, cảm thấy tiếc tiếc. thức ăn chất lượng",1
"Đợt này bánh xèo không ngon như lần đầu tiên ăn hồi trưa, không cắn ngập nhân như trước, cảm thấy tiếc tiếc. thức ăn loại",1
"Quán nhỏ xinh, nước uống tốt cho sức khoẻ, li khá nhiều, pha ngon, nhiều loại cho chúng ta lựa chọn( đẹp da, protein, giảm cân. ) nhân viên thân thiện lịch sự. không gian tổng quát",2
"Quán nhỏ xinh, nước uống tốt cho sức khoẻ, li khá nhiều, pha ngon, nhiều loại cho chúng ta lựa chọn( đẹp da, protein, giảm cân. ) nhân viên thân thiện lịch sự. đồ uống chất lượng",2
"Quán nhỏ xinh, nước uống tốt cho sức khoẻ, li khá nhiều, pha ngon, nhiều loại cho chúng ta lựa chọn( đẹp da, protein, giảm cân. ) nhân viên thân thiện lịch sự. đồ uống loại",2
"Quán nhỏ xinh, nước uống tốt cho sức khoẻ, li khá nhiều, pha ngon, nhiều loại cho chúng ta lựa chọn( đẹp da, protein, giảm cân. ) nhân viên thân thiện lịch sự. phục vụ tổng quát",2
"Quán này khá gần công ty mình, nên mình cũng có vài lần ghé ăn. vị trí tổng quát",2
Phí cả 100k 2 cái cốc này ! nhà hàng giá tiền,1
- Mình đi sáng 30 tết sớm tí vì 12h sb đóng cửa rồi. nhà hàng tổng quát,1
"Cọng hủ tiếu dai ngon, thơm. thức ăn chất lượng",2
"Ly mình cũng trà xanh mà có thêm cục kem, kem trà xanh nhạt ăn thơm trà xanh, có thêm hạt jelly ăn vui vui miệng nè. đồ uống loại",2
"Ly mình cũng trà xanh mà có thêm cục kem, kem trà xanh nhạt ăn thơm trà xanh, có thêm hạt jelly ăn vui vui miệng nè. đồ uống chất lượng",2
"Có cái bàn ghế cao cứng cáp hơn so với ngồi vỉa hè, mà v cái là bò số 1 tăng 2k:v. nhà hàng điều khoản khác",2
Hôm đó có code giảm 100k nên đặt bánh ở đây ăn thử. nhà hàng điều khoản khác,2
Tại phần thịt này có gân nên ăn medium rare dai lắm. Nói chung là ngon miệng. thức ăn chất lượng,2
Tha hồ kem hàn quốc tuyệt ngon. thức ăn loại,2
Tha hồ kem hàn quốc tuyệt ngon. thức ăn chất lượng,2
Thi thoảng bọn mình lại được hỏi ăn có vừa miệng không có ngon không. phục vụ tổng quát,2
"Cơm gà da giòn lớn:Đùi gà to, chiên da giòn, nhưng thịt bên trong nhạt và khô. thức ăn loại",2
"Cơm gà da giòn lớn:Đùi gà to, chiên da giòn, nhưng thịt bên trong nhạt và khô. thức ăn chất lượng",1
"Tôm khá nhiều, ngược lại chả cá ít. thức ăn loại",1
"Đồ ăn ngon, nhân viên phục vụ nhìn có vẻ cực nhỉ, có 1 2 người chạy qua chạy lại đủ việc. thức ăn chất lượng",2
"Đồ ăn ngon, nhân viên phục vụ nhìn có vẻ cực nhỉ, có 1 2 người chạy qua chạy lại đủ việc. phục vụ tổng quát",1
"Món Huế đối với mình, một đứa người Sài Gòn, món nào cũng ngon cũng hợp khẩu vị dù lâu lắm cả mấy năm mới ra đây 1 lần. thức ăn chất lượng",2
Nhưng nhìn những chiếc bánh ở đây khá nóng hổi thơm ngon. thức ăn chất lượng,2
"Lớp milkfoam của Gongcha thì có vị mằn mặn, ai thích béo chắc không hạp Gongcha ời ^ ^. đồ uống chất lượng",1
Góp voucher chung nên cũng không tốn kém bao nhiêu chứ tiền mặt thì hơi bị nặng vốn nè. nhà hàng giá tiền,0
Nước dùng ngọt nên ăn vào buổi sáng không ngon lắm. thức ăn chất lượng,1
- Beefsteak 150gr thêm sốt trứng:steak ăn ok có điều sốt hơi ngọt. thức ăn loại,1
- Beefsteak 150gr thêm sốt trứng:steak ăn ok có điều sốt hơi ngọt. thức ăn chất lượng,1
"Lần thứ 2 ra thì ăn thử bò cà ri xem thế nào thì lại thấy ko đc ngon lắm, ngấy và lạt. thức ăn chất lượng",0
"✔️Không gian hơi bí, ăn mà mồ hôi nhể nhại, mình ngại nhất vấn đề này :(. không gian tổng quát",0
"Có 4 vị bỏng: chocolate, caramrl, phô mai, thường thức ăn loại",1
Lâu Lâu đổi gió thì vào đây ăn khá lý tưởng. nhà hàng tổng quát,2
"Uống rất được, nó không ngọt như các quán khác mà rất vừa phải😍❤. đồ uống chất lượng",2
"Kết lại là trải nghiệm khá hài lòng ở Heekcaa Trần Quốc Hoàn, cơ mà giá thì vẫn là cao rồi :)). nhà hàng giá tiền",0
"Kết lại là trải nghiệm khá hài lòng ở Heekcaa Trần Quốc Hoàn, cơ mà giá thì vẫn là cao rồi :)). nhà hàng tổng quát",2
"Quán nhỏ, chỗ ngồi hạn chế và hơi tối. không gian tổng quát",0
"Quán nhỏ, chỗ ngồi hạn chế và hơi tối. nhà hàng điều khoản khác",0
"Mình đã order 2 topblade 150gr nường medium rare, kèm 2 sốt BBQ ; 2 bánh mì nướng bơ tỏi vì mình và người yêu muốn ăn cho no mà phần bò k có sẵn bánh mì như một số quán khác ; 1 phần khoai tây chiên ; 1 phần khoai tây nghiền ; với một phần calamari. thức ăn loại",1
"Nhân viên:lễ phép, nhiệt tình. phục vụ tổng quát",2
"Bánh canh nam phổ ăn cũng được, vì quán nấu đặc quá nên mình ăn không quen. thức ăn chất lượng",1
Quán có hai mặt tiền một mặt xoay lưng về phía Phan Xích Long còn một mặt quay lưng vô ngõ chỗ bệnh viện Hoàn Mỹ. nhà hàng tổng quát,2
"Nếu ai ăn gỏi cuốn tầm này thì lớp bánh tráng có thể sẽ bị cứng, ko biết diễn tả sao nhưng bạn mình ăn phải nhả ra từng mảng vì cứng. thức ăn chất lượng",0
"Không đa dạng nhưng gọi là đủ dùng, có cá mú, cá trình, cá nâu, tôm, cua, trìa( ngao). thức ăn loại",1
Bánh trứng rượu Pháp nướng ăn rất ngon. thức ăn chất lượng,2
"Quán khá thoáng, có quạt thôi nhưng ngồi thấy rộng rãi. không gian tổng quát",2
"Bánh tekoyaki ăn bình thường, với mình thì hơi ít sốt. thức ăn chất lượng",1
"Bánh tekoyaki ăn bình thường, với mình thì hơi ít sốt. thức ăn loại",0
~ được cái chuck flap thịt mềm lắm. thức ăn chất lượng,2
"Tiếng nhạc Vàng vang du dương mang lại cho con người ta một cảm giác thật thoải mái và thư giản tránh xa chốn thị thành ồn ào, náo nhịp ngoài kia để tìm đến một nơi đúng nghĩa yên bình. nhà hàng điều khoản khác",2
Phô mai hơi bị nhiều luôn :)). thức ăn loại,2
"Một tô ở đây giá là 12k, nước dùng đậm đà, có chả cá chiên và hấp luôn. thức ăn giá tiền",1
"Một tô ở đây giá là 12k, nước dùng đậm đà, có chả cá chiên và hấp luôn. thức ăn chất lượng",2
Có lẽ sau này sẽ uống món này dài dài mất :)). đồ uống chất lượng,2
"Có nước lọc nữa nha mí bạn, free nước lọc tự lấy. đồ uống loại",2
Bạn mình thì uống socola cake cream thì thích kem cake lắm luôn. đồ uống chất lượng,2
"Phục vụ:bạn nào bạn nấy lật đật, có bạn nữ đổ hết mồ hôi. phục vụ tổng quát",1
Ăn đến cuối nồi vẫn k mặn nước. thức ăn chất lượng,2
"Đồ ăn ngon, có chất lượng. thức ăn chất lượng",2
"Phục vụ vui vẻ, nhanh nhẹn, không chờ món lâu. phục vụ tổng quát",2
"- Chất lượng:Cháo ngọt, thơm ngon, 1 niêu vừa vặn 1 người ăn. thức ăn chất lượng",2
"- Chất lượng:Cháo ngọt, thơm ngon, 1 niêu vừa vặn 1 người ăn. thức ăn loại",1
"Siêu thị bé tin hin mà gần hồ nhất, tiện nhất là đây. nhà hàng tổng quát",2
- Ramen và kem là 2 món rất tệ ở đây. thức ăn loại,1
- Ramen và kem là 2 món rất tệ ở đây. thức ăn chất lượng,0
"Quán đông, nhân viên phục vụ chậm và món ăn lên chậm. nhà hàng tổng quát",1
"Quán đông, nhân viên phục vụ chậm và món ăn lên chậm. phục vụ tổng quát",0
"Vì làm sạch, mà ngon cực kỳ luôn á. thức ăn chất lượng",2
"🌹 Quán bán nhiều loại khác nhau, đồ biển, rừng hay gia súc và gia cầm đều có. thức ăn loại",2
"Nem chua ở đây đúng kiểu như thời thơ ấu ở cổng trường ấy, ăn cứ không dừng được. thức ăn chất lượng",2
"Cứ thử món cơm gà sốt teriyaki nhé, bao ngon 👍👍👍😍😍. thức ăn chất lượng",2
"Đồ ăn ở đây khá hợp khẩu vị với mình, hầu như món nào cũng thấy ngon cả, đặc biệt là bò. thức ăn chất lượng",2
"Thịt cắt khi nóng rất dễ dàng, khi Ăn cùng hai món ăn kèm + kết hợp thêm tiêu và muối thì cảm giác như miếng thịt đang tan ra trong miệng vậy ! thức ăn loại",1
"Thịt cắt khi nóng rất dễ dàng, khi Ăn cùng hai món ăn kèm + kết hợp thêm tiêu và muối thì cảm giác như miếng thịt đang tan ra trong miệng vậy ! thức ăn chất lượng",2
Hôm nay mình order qua Delivery để ăn thử ở đây vì thấy nhiều comment khen. nhà hàng tổng quát,2
Giá thì cao hơn một chút so với các quán khác. nhà hàng giá tiền,0
"Ở đây còn có bia tươi như bia vàng, bia đen. đồ uống loại",1
"Mình không biết ăn sống nên gọi welk done:3 sốt rượu vang đỏ hơi chua, sốt tiêu ăn ổn hơn. thức ăn chất lượng",1
"Mình không biết ăn sống nên gọi welk done:3 sốt rượu vang đỏ hơi chua, sốt tiêu ăn ổn hơn. thức ăn loại",1
"tuy nhiên lẩu riêu cua bắp bò sườn sụn mà sườn sụn thì hơi ít, suất của 7 người mà mỗi ng đc 1 miếng thui ý :(, xong phải gọi thêm. thức ăn loại",0
Chỉ tầm 20k đến 30k thôi. nhà hàng giá tiền,1
"Mặn cay vừa đủ, vắt nửa quả quất nữa là perf, ct👍. thức ăn chất lượng",2
Sốt bbq thì bạn mình khen ngon nhưng mình thấy bớt chua tí sẽ ngon hơn. thức ăn chất lượng,2
"Một dĩa đem ra to, hình thức món ăn thì cũng tạm ổn. thức ăn loại",2
"Một dĩa đem ra to, hình thức món ăn thì cũng tạm ổn. thức ăn chất lượng",1
Kêu canh kim chi thì kim chi ít thịt thì nguyên cục mỡ không 1 miếng thịt nào. thức ăn loại,0
"View trag trí dth, thoáng mát, nv thân thiện. không gian tổng quát",2
"View trag trí dth, thoáng mát, nv thân thiện. phục vụ tổng quát",2
"Giao hàng nhanh, đúng giờ. phục vụ tổng quát",2
Bánh canh ở đây chủ yếu bán là bánh canh cá lóc với nhiều hành. thức ăn loại,1
"Há cảo 20 k / 8 viên tính ra thì hơi ít, với giá này mình mua chỗ gần nhà được hộp to gấp đôi :)). thức ăn loại",0
"Há cảo 20 k / 8 viên tính ra thì hơi ít, với giá này mình mua chỗ gần nhà được hộp to gấp đôi :)). thức ăn giá tiền",1
"GÀo to hết cỡ như hét vào tai khách, nói nhanh như cái máy. phục vụ tổng quát",0
Có điều mình định order về cho a người iu nên dặn đừng để đá mà quán lại cho đá vô làm mình mang về nhạt thếch. đồ uống chất lượng,0
Hot Marou Chocolate( 85 k) ngon nè. thức ăn giá tiền,1
Hot Marou Chocolate( 85 k) ngon nè. thức ăn chất lượng,2
"Nước đậu nành, đậu đen cũng 3 k / ly thôi. đồ uống loại",1
"Nước đậu nành, đậu đen cũng 3 k / ly thôi. đồ uống giá tiền",2
Tổng chi phí tầm 2tr cho 5 người. nhà hàng giá tiền,1
1 ly trà sữa là uống no tới chiều luôn. đồ uống loại,2
